Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Vietnam,2/19/23,11526810,43186,,,4,,11841.974317624903,,,,,704,VNM,2023/02/19,0,266211063,0
Vietnam,2/20/23,11526825,43186,,,15,,11841.989727752663,,,,,704,VNM,2023/02/20,0,266211063,0
Vietnam,2/21/23,11526834,43186,,,9,,11841.998973829319,,,,,704,VNM,2023/02/21,0,266211063,0
Vietnam,2/22/23,11526858,43186,,,24,,11842.023630033735,,,,,704,VNM,2023/02/22,0,266211063,0
Vietnam,2/23/23,11526870,43186,,,12,,11842.035958135943,,,,,704,VNM,2023/02/23,0,266211063,0
Vietnam,2/24/23,11526881,43186,,,11,,11842.0472588963,,,,,704,VNM,2023/02/24,0,266211063,0
Vietnam,2/25/23,11526891,43186,,,10,,11842.057532314806,,,,,704,VNM,2023/02/25,0,266211063,0
Vietnam,2/26/23,11526901,43186,,,10,,11842.067805733313,,,,,704,VNM,2023/02/26,0,266211063,0
Vietnam,2/27/23,11526905,43186,,,4,,11842.071915100716,,,,,704,VNM,2023/02/27,0,266205206,
Vietnam,2/28/23,11526917,43186,,,12,,11842.084243202924,,,,,704,VNM,2023/02/28,0,266205206,0
Vietnam,3/1/23,11526926,43186,,,9,,11842.09348927958,,,,,704,VNM,2023/03/01,0,,
West Bank and Gaza,2/2/23,703228,5708,,,0,,13784.956960969268,,,,,275,PSE,2023/02/02,0,3748571,0
West Bank and Gaza,3/1/23,703228,5708,,,0,,13784.956960969268,,,,,275,PSE,2023/03/01,0,,
Winter Olympics 2022,2/2/23,535,0,,,0,,,,,,,2022,,2023/02/02,0,,
Winter Olympics 2022,3/1/23,535,0,,,0,,,,,,,2022,,2023/03/01,0,,
Yemen,2/2/23,11945,2159,,,0,,40.04899354817252,,,,,887,YEM,2023/02/02,0,1242982,0
Yemen,3/1/23,11945,2159,,,0,,40.04899354817252,,,,,887,YEM,2023/03/01,0,,
Zambia,2/2/23,341261,4048,,,317,,1856.2979589376737,,,,,894,ZMB,2023/02/02,0,12673375,0
Zambia,2/3/23,341397,4049,,,136,,1857.0377344245167,,,,,894,ZMB,2023/02/03,1,12673375,0
Zambia,2/4/23,341573,4049,,,176,,1857.9950909369018,,,,,894,ZMB,2023/02/04,0,12673375,0
Zambia,2/6/23,341690,4049,,,117,,1858.6315154366123,,,,,894,ZMB,2023/02/06,0,12722857,0
Zambia,2/8/23,341936,4049,,,246,,1859.969638743696,,,,,894,ZMB,2023/02/08,0,12722857,0
Zambia,2/9/23,342114,4050,,,178,,1860.937874307358,,,,,894,ZMB,2023/02/09,1,12722857,0
Zambia,2/11/23,342288,4051,,,174,,1861.8843517684659,,,,,894,ZMB,2023/02/11,1,12722857,0
Zambia,2/13/23,342317,4051,,,29,,1862.0420980119839,,,,,894,ZMB,2023/02/13,0,12722857,0
Zambia,2/20/23,342724,4054,,,407,,1864.2559849468744,,,,,894,ZMB,2023/02/20,3,12722857,0
Zambia,2/21/23,342782,4055,,,58,,1864.5714774339103,,,,,894,ZMB,2023/02/21,1,12722857,0
Zambia,2/22/23,342831,4055,,,49,,1864.8380141901994,,,,,894,ZMB,2023/02/22,0,12722857,0
Zambia,2/28/23,343012,4057,,,181,,1865.8225683307771,,,,,894,ZMB,2023/02/28,2,13614983,0
Zambia,3/1/23,343012,4057,,,0,,1865.8225683307771,,,,,894,ZMB,2023/03/01,0,,
Zimbabwe,2/2/23,262324,5658,,,0,,1764.9551800933962,,,,,716,ZWE,2023/02/02,0,12222754,0
Zimbabwe,2/8/23,263083,5659,,,759,,1770.0618458261956,,,,,716,ZWE,2023/02/08,1,12222754,0
Zimbabwe,2/15/23,263642,5662,,,559,,1773.8228815898779,,,,,716,ZWE,2023/02/15,3,12222754,0
Zimbabwe,2/22/23,263921,5663,,,279,,1775.7000353967962,,,,,716,ZWE,2023/02/22,1,12222754,0
Zimbabwe,3/1/23,264127,5668,,,206,,1777.086034264987,,,,,716,ZWE,2023/03/01,5,,
US,2/2/23,1617850,20882,,,0,,6846883.067417157,,,Alabama,1,84000001,USA,2023/02/02,0,6971439,6923
US,2/8/23,1627670,20892,,,9820,,6888442.168521732,,,Alabama,1,84000001,USA,2023/02/08,10,6971439,0
US,2/15/23,1633743,20899,,,6073,,6914143.63705616,,,Alabama,1,84000001,USA,2023/02/15,7,6976100,0
US,2/22/23,1638348,20932,,,4605,,6933632.400863346,,,Alabama,1,84000001,USA,2023/02/22,33,6980749,0
US,3/1/23,1642062,21001,,,3714,,6949350.374539761,,,Alabama,1,84000001,USA,2023/03/01,69,,
US,2/2/23,304368,1473,,,0,,5819655.831739962,,,Alaska,2,84000002,USA,2023/02/02,0,1314171,1574
US,2/7/23,305060,1473,,,692,,5832887.189292543,,,Alaska,2,84000002,USA,2023/02/07,0,1314171,0
US,2/14/23,305846,1473,,,786,,5847915.869980879,,,Alaska,2,84000002,USA,2023/02/14,0,1315549,0
US,2/21/23,306623,1486,,,777,,5862772.466539197,,,Alaska,2,84000002,USA,2023/02/21,13,1316657,0
US,2/28/23,307073,1486,,,450,,5871376.6730401525,,,Alaska,2,84000002,USA,2023/02/28,0,1318018,0
US,3/1/23,307073,1486,,,0,,5871376.6730401525,,,Alaska,2,84000002,USA,2023/03/01,0,,
US,2/2/23,8320,34,,,0,,14953.002282489531,,,American Samoa,60,16,ASM,2023/02/02,0,115113,97
US,3/1/23,8320,34,,,0,,14953.002282489531,,,American Samoa,60,16,ASM,2023/03/01,0,,
US,2/2/23,2401287,32882,,,0,,1123214.6950001637,,,Arizona,4,84000004,USA,2023/02/02,0,14435516,17395
US,2/8/23,2404386,32936,,,3099,,1124664.2686412176,,,Arizona,4,84000004,USA,2023/02/08,54,14435516,0
US,2/16/23,2407765,33003,,,3379,,1126244.8137632317,,,Arizona,4,84000004,USA,2023/02/16,67,14465675,15902
US,2/22/23,2434631,33042,,,26866,,1138811.5273613457,,,Arizona,4,84000004,USA,2023/02/22,39,14465675,0
US,3/1/23,2440294,33076,,,5663,,1141460.425563762,,,Arizona,4,84000004,USA,2023/03/01,34,,
US,2/2/23,997101,12875,,,214,,4672231.854177405,,,Arkansas,5,84000005,USA,2023/02/02,10,4838797,3558
US,2/3/23,997449,12884,,,348,,4673862.518157537,,,Arkansas,5,84000005,USA,2023/02/03,9,4838797,0
US,2/4/23,997790,12891,,,341,,4675460.381425425,,,Arkansas,5,84000005,USA,2023/02/04,7,4838797,0
US,2/5/23,997881,12891,,,91,,4675886.790684598,,,Arkansas,5,84000005,USA,2023/02/05,0,4838797,0
US,2/6/23,997970,12891,,,89,,4676303.8283117,,,Arkansas,5,84000005,USA,2023/02/06,0,4838797,0
US,2/7/23,998334,12896,,,364,,4678009.465348391,,,Arkansas,5,84000005,USA,2023/02/07,5,4838797,0
US,2/8/23,998834,12904,,,500,,4680352.373365821,,,Arkansas,5,84000005,USA,2023/02/08,8,4838797,0
US,2/9/23,999053,12911,,,219,,4681378.567077457,,,Arkansas,5,84000005,USA,2023/02/09,7,4841210,2413
US,2/11/23,999358,12919,,,305,,4682807.74096809,,,Arkansas,5,84000005,USA,2023/02/11,8,4841210,0
US,2/12/23,999652,12925,,,294,,4684185.370882339,,,Arkansas,5,84000005,USA,2023/02/12,6,4841210,0
US,2/14/23,999965,12930,,,313,,4685652.031301251,,,Arkansas,5,84000005,USA,2023/02/14,5,4841210,0
US,2/15/23,1000333,12936,,,368,,4687376.411602081,,,Arkansas,5,84000005,USA,2023/02/15,6,4841210,0
US,2/16/23,1000678,12941,,,345,,4688993.018134108,,,Arkansas,5,84000005,USA,2023/02/16,5,4844298,3088
US,2/17/23,1000985,12948,,,307,,4690431.563656811,,,Arkansas,5,84000005,USA,2023/02/17,7,4844298,0
US,2/18/23,1002019,12952,,,1034,,4695276.697436859,,,Arkansas,5,84000005,USA,2023/02/18,4,4844298,0
US,2/19/23,1002094,12952,,,75,,4695628.1336394735,,,Arkansas,5,84000005,USA,2023/02/19,0,4844298,0
US,2/20/23,1002171,12952,,,77,,4695988.941474157,,,Arkansas,5,84000005,USA,2023/02/20,0,4844298,0
US,2/22/23,1003502,12957,,,1331,,4702225.76261656,,,Arkansas,5,84000005,USA,2023/02/22,5,4844298,0
US,2/23/23,1003809,12962,,,307,,4703664.308139263,,,Arkansas,5,84000005,USA,2023/02/23,5,4844298,0
US,2/25/23,1004294,12975,,,485,,4705936.928916171,,,Arkansas,5,84000005,USA,2023/02/25,13,4847246,0
US,2/26/23,1004353,12975,,,59,,4706213.392062227,,,Arkansas,5,84000005,USA,2023/02/26,0,4847246,0
US,2/27/23,1004436,12975,,,83,,4706602.314793121,,,Arkansas,5,84000005,USA,2023/02/27,0,4847246,0
US,2/28/23,1004752,12980,,,316,,4708083.032660138,,,Arkansas,5,84000005,USA,2023/02/28,5,4847246,0
US,3/1/23,1004752,12980,,,0,,4708083.032660138,,,Arkansas,5,84000005,USA,2023/03/01,0,,
US,2/2/23,12009210,100301,,,6103,,15265686.174810596,,,California,6,84000006,USA,2023/02/02,192,87507137,111854
US,2/3/23,12011612,100318,,,2402,,15268739.512889612,,,California,6,84000006,USA,2023/02/03,17,87507137,0
US,2/4/23,12011699,100318,,,87,,15268850.10423552,,,California,6,84000006,USA,2023/02/04,0,87507137,0
US,2/5/23,12011782,100318,,,83,,15268955.610921849,,,California,6,84000006,USA,2023/02/05,0,87507137,0
US,2/6/23,12014009,100348,,,2227,,15271786.49514415,,,California,6,84000006,USA,2023/02/06,30,87507137,0
US,2/7/23,12020512,100033,,,6503,,15280052.880459653,,,California,6,84000006,USA,2023/02/07,,87507137,0
US,2/8/23,12020572,100045,,,60,,15280129.150353383,,,California,6,84000006,USA,2023/02/08,12,87507137,0
US,2/9/23,12031773,100299,,,11201,,15294367.468347995,,,California,6,84000006,USA,2023/02/09,254,87584300,77163
US,2/10/23,12033832,100299,,,2059,,15296984.79686785,,,California,6,84000006,USA,2023/02/10,0,87584300,0
US,2/11/23,12033847,100300,,,15,,15297003.864341283,,,California,6,84000006,USA,2023/02/11,1,87584300,0
US,2/12/23,12033850,100300,,,3,,15297007.67783597,,,California,6,84000006,USA,2023/02/12,0,87584300,0
US,2/13/23,12033856,100300,,,6,,15297015.304825341,,,California,6,84000006,USA,2023/02/13,0,87584300,0
US,2/14/23,12046596,100300,,,12740,,15313209.945594143,,,California,6,84000006,USA,2023/02/14,0,87584300,0
US,2/15/23,12046596,100314,,,0,,15313209.945594143,,,California,6,84000006,USA,2023/02/15,14,87584300,0
US,2/16/23,12057273,100581,,,10677,,15326782.173183504,,,California,6,84000006,USA,2023/02/16,267,87671514,87214
US,2/17/23,12059249,100581,,,1976,,15329293.995017033,,,California,6,84000006,USA,2023/02/17,0,87671514,0
US,2/21/23,12070431,100581,,,11182,,15343508.160878628,,,California,6,84000006,USA,2023/02/21,0,87671514,0
US,2/22/23,12070431,100585,,,0,,15343508.160878628,,,California,6,84000006,USA,2023/02/22,4,87671514,0
US,2/23/23,12080387,100816,,,9956,,15356163.87857833,,,California,6,84000006,USA,2023/02/23,231,87671514,0
US,2/24/23,12084297,100816,,,3910,,15361134.133319775,,,California,6,84000006,USA,2023/02/24,0,87738614,67100
US,3/1/23,12084297,100830,,,0,,15361134.133319775,,,California,6,84000006,USA,2023/03/01,14,,
US,2/2/23,1749990,14046,,,433,,17466713.244834814,,,Colorado,8,84000008,USA,2023/02/02,0,12867251,21508
US,2/6/23,1750500,14046,,,510,,17471803.5732109,,,Colorado,8,84000008,USA,2023/02/06,0,12867251,0
US,2/7/23,1751425,14051,,,925,,17481036.031540073,,,Colorado,8,84000008,USA,2023/02/07,5,12867251,0
US,2/8/23,1751885,14083,,,460,,17485627.30811458,,,Colorado,8,84000008,USA,2023/02/08,32,12867251,0
US,2/13/23,1753754,14083,,,1869,,17504281.86445753,,,Colorado,8,84000008,USA,2023/02/13,0,12884113,0
US,2/14/23,1754809,14083,,,1055,,17514811.857470807,,,Colorado,8,84000008,USA,2023/02/14,0,12884113,0
US,2/15/23,1754830,14105,,,21,,17515021.45922747,,,Colorado,8,84000008,USA,2023/02/15,22,12884113,0
US,2/17/23,1756520,14105,,,1690,,17531889.41012077,,,Colorado,8,84000008,USA,2023/02/17,0,12898618,0
US,2/20/23,1757037,14105,,,517,,17537049.605749078,,,Colorado,8,84000008,USA,2023/02/20,0,12898618,0
US,2/21/23,1758135,14105,,,1098,,17548008.783311706,,,Colorado,8,84000008,USA,2023/02/21,0,12898618,0
US,2/22/23,1758190,14106,,,55,,17548557.740293443,,,Colorado,8,84000008,USA,2023/02/22,1,12898618,0
US,2/24/23,1759969,14106,,,1779,,17566314.003393553,,,Colorado,8,84000008,USA,2023/02/24,0,12911088,12470
US,2/27/23,1760491,14106,,,522,,17571524.104202017,,,Colorado,8,84000008,USA,2023/02/27,0,12911088,0
US,3/1/23,1761332,14127,,,841,,17579918.15550454,,,Colorado,8,84000008,USA,2023/03/01,21,,
US,2/2/23,967785,11971,,,356,,828710.7602198969,,,Connecticut,9,84000009,USA,2023/02/02,7,8963270,9690
US,2/3/23,968252,11973,,,467,,829110.6506139645,,,Connecticut,9,84000009,USA,2023/02/03,2,8963270,0
US,2/4/23,968927,11973,,,675,,829688.6506482164,,,Connecticut,9,84000009,USA,2023/02/04,0,8963270,0
US,2/5/23,969057,11973,,,130,,829799.9691733315,,,Connecticut,9,84000009,USA,2023/02/05,0,8963270,0
US,2/6/23,969194,11973,,,137,,829917.2817728759,,,Connecticut,9,84000009,USA,2023/02/06,0,8963270,0
US,2/7/23,969669,11973,,,475,,830324.0225377198,,,Connecticut,9,84000009,USA,2023/02/07,0,8963270,0
US,2/8/23,970074,12037,,,405,,830670.822558271,,,Connecticut,9,84000009,USA,2023/02/08,64,8963270,0
US,2/9/23,970422,12036,,,348,,830968.8136870408,,,Connecticut,9,84000009,USA,2023/02/09,,8972321,9051
US,2/11/23,970738,12036,,,316,,831239.4033327054,,,Connecticut,9,84000009,USA,2023/02/11,0,8972321,0
US,2/12/23,971336,12036,,,598,,831751.4685482351,,,Connecticut,9,84000009,USA,2023/02/12,0,8972321,0
US,2/13/23,971466,12036,,,130,,831862.7870733504,,,Connecticut,9,84000009,USA,2023/02/13,0,8972321,0
US,2/14/23,971634,12036,,,168,,832006.6448596531,,,Connecticut,9,84000009,USA,2023/02/14,0,8972321,0
US,2/15/23,972133,12061,,,499,,832433.9367368259,,,Connecticut,9,84000009,USA,2023/02/15,25,8972321,0
US,2/16/23,972542,12070,,,409,,832784.1619427651,,,Connecticut,9,84000009,USA,2023/02/16,9,8978628,6307
US,2/17/23,972771,12078,,,229,,832980.2538062372,,,Connecticut,9,84000009,USA,2023/02/17,8,8978628,0
US,2/18/23,973173,12086,,,402,,833324.4849377472,,,Connecticut,9,84000009,USA,2023/02/18,8,8978628,0
US,2/19/23,973327,12086,,,154,,833456.3545751914,,,Connecticut,9,84000009,USA,2023/02/19,0,8978628,0
US,2/20/23,973402,12086,,,75,,833520.5768012194,,,Connecticut,9,84000009,USA,2023/02/20,0,8978628,0
US,2/21/23,973527,12086,,,125,,833627.6138445993,,,Connecticut,9,84000009,USA,2023/02/21,0,8978628,0
US,2/22/23,973714,12144,,,187,,833787.7412614957,,,Connecticut,9,84000009,USA,2023/02/22,58,8978628,0
US,2/23/23,974143,12145,,,429,,834155.0923943758,,,Connecticut,9,84000009,USA,2023/02/23,1,8978628,0
US,2/24/23,974374,12145,,,231,,834352.896850542,,,Connecticut,9,84000009,USA,2023/02/24,0,8984536,5908
US,2/25/23,974736,12145,,,362,,834662.8761281704,,,Connecticut,9,84000009,USA,2023/02/25,0,8984536,0
US,2/27/23,974922,12145,,,186,,834822.1472487198,,,Connecticut,9,84000009,USA,2023/02/27,0,8984536,0
US,2/28/23,975241,12145,,,319,,835095.3057834256,,,Connecticut,9,84000009,USA,2023/02/28,0,8984536,0
US,3/1/23,975405,12179,,,164,,835235.7383843401,,,Connecticut,9,84000009,USA,2023/03/01,34,,
US,2/2/23,326847,3265,,,0,,139544.02817803394,,,Delaware,10,84000010,USA,2023/02/02,0,2152406,2107
US,2/8/23,327873,3288,,,1026,,139982.06852385527,,,Delaware,10,84000010,USA,2023/02/08,23,2152406,0
US,2/16/23,328915,3308,,,1042,,140426.93990820792,,,Delaware,10,84000010,USA,2023/02/16,20,2156566,1734
US,2/22/23,330332,3309,,,1417,,141031.91375813854,,,Delaware,10,84000010,USA,2023/02/22,1,2156566,0
US,3/1/23,330793,3324,,,461,,141228.7330558224,,,Delaware,10,84000010,USA,2023/03/01,15,,
US,2/2/23,49,0,,,0,,,,,Diamond Princess,88888,84088888,USA,2023/02/02,0,,
US,3/1/23,49,0,,,0,,,,,Diamond Princess,88888,84088888,USA,2023/03/01,0,,
US,2/2/23,176425,1422,,,413,,24998.264255422255,,,District of Columbia,11,84000011,USA,2023/02/02,0,2087911,4125
US,2/9/23,176845,1425,,,420,,25057.775498087845,,,District of Columbia,11,84000011,USA,2023/02/09,3,2092602,4691
US,2/16/23,177215,1426,,,370,,25110.202069007537,,,District of Columbia,11,84000011,USA,2023/02/16,1,2094132,1530
US,2/23/23,177504,1427,,,289,,25151.15147169886,,,District of Columbia,11,84000011,USA,2023/02/23,1,2094132,0
US,3/1/23,177504,1427,,,0,,25151.15147169886,,,District of Columbia,11,84000011,USA,2023/03/01,0,,
US,2/2/23,7465016,85370,,,21062,,29305602.009971343,,,Florida,12,84000012,USA,2023/02/02,443,41828165,1508
US,2/3/23,7483857,85710,,,18841,,29379566.599929336,,,Florida,12,84000012,USA,2023/02/03,340,41828165,0
US,2/17/23,7516906,86294,,,33049,,29509307.894633535,,,Florida,12,84000012,USA,2023/02/17,584,41936321,0
US,3/1/23,7516906,86294,,,0,,29509307.894633535,,,Florida,12,84000012,USA,2023/03/01,0,,
US,2/2/23,3035874,42054,,,0,,14994191.73210846,,,Georgia,13,84000013,USA,2023/02/02,0,16958000,18376
US,2/8/23,3042823,42161,,,6949,,15028512.866103621,,,Georgia,13,84000013,USA,2023/02/08,107,16958000,0
US,2/15/23,3049248,42245,,,6425,,15060245.962364795,,,Georgia,13,84000013,USA,2023/02/15,84,16976477,0
US,2/22/23,3061485,42332,,,12237,,15120684.545858646,,,Georgia,13,84000013,USA,2023/02/22,87,16991081,0
US,3/1/23,3065390,42427,,,3905,,15139971.353780808,,,Georgia,13,84000013,USA,2023/03/01,95,,
US,2/2/23,103,3,,,0,,,,,Grand Princess,99999,84099999,USA,2023/02/02,0,,
US,3/1/23,103,3,,,0,,,,,Grand Princess,99999,84099999,USA,2023/03/01,0,,
US,2/2/23,60817,416,,,11,,37031.82750914881,,,Guam,66,316,GUM,2023/02/02,0,394458,774
US,2/3/23,60831,416,,,14,,37040.35219114773,,,Guam,66,316,GUM,2023/02/03,0,394458,0
US,2/6/23,60837,416,,,6,,37044.00562629012,,,Guam,66,316,GUM,2023/02/06,0,394458,0
US,2/7/23,60852,416,,,15,,37053.139214146104,,,Guam,66,316,GUM,2023/02/07,0,394458,0
US,2/8/23,60866,416,,,14,,37061.663896145015,,,Guam,66,316,GUM,2023/02/08,0,394458,0
US,2/9/23,60878,416,,,12,,37068.970766429804,,,Guam,66,316,GUM,2023/02/09,0,395145,687
US,2/10/23,60903,416,,,25,,37084.19341285644,,,Guam,66,316,GUM,2023/02/10,0,395145,0
US,2/13/23,60903,417,,,0,,37084.19341285644,,,Guam,66,316,GUM,2023/02/13,1,395145,0
US,2/14/23,60909,418,,,6,,37087.84684799883,,,Guam,66,316,GUM,2023/02/14,1,395145,0
US,2/15/23,60920,418,,,11,,37094.54481242655,,,Guam,66,316,GUM,2023/02/15,0,395145,0
US,2/17/23,60943,418,,,23,,37108.54964713906,,,Guam,66,316,GUM,2023/02/17,0,395734,0
US,2/20/23,60947,419,,,4,,37110.98527056732,,,Guam,66,316,GUM,2023/02/20,1,395734,0
US,2/21/23,60957,420,,,10,,37117.07432913797,,,Guam,66,316,GUM,2023/02/21,1,395734,0
US,2/22/23,60960,420,,,3,,37118.901046709165,,,Guam,66,316,GUM,2023/02/22,0,395734,0
US,2/23/23,60964,420,,,4,,37121.33667013743,,,Guam,66,316,GUM,2023/02/23,0,395734,0
US,2/24/23,60969,420,,,5,,37124.38119942276,,,Guam,66,316,GUM,2023/02/24,0,396150,416
US,2/27/23,60982,420,,,13,,37132.296975564605,,,Guam,66,316,GUM,2023/02/27,0,396150,0
US,2/28/23,60989,420,,,7,,37136.55931656407,,,Guam,66,316,GUM,2023/02/28,0,396150,0
US,3/1/23,60997,420,,,8,,37141.43056342059,,,Guam,66,316,GUM,2023/03/01,0,,
US,2/2/23,377743,1797,,,0,,225630.01367841975,,,Hawaii,15,84000015,USA,2023/02/02,0,3480831,4098
US,2/8/23,378481,1805,,,738,,226070.82912726904,,,Hawaii,15,84000015,USA,2023/02/08,8,3480831,0
US,2/15/23,379100,1822,,,619,,226440.56457826865,,,Hawaii,15,84000015,USA,2023/02/15,17,3484752,0
US,3/1/23,380098,1834,,,998,,227036.68086275586,,,Hawaii,15,84000015,USA,2023/03/01,12,,
US,2/2/23,515706,5373,,,0,,5058917.010005886,,,Idaho,16,84000016,USA,2023/02/02,0,2860856,3817
US,2/8/23,516578,5378,,,872,,5067471.061408672,,,Idaho,16,84000016,USA,2023/02/08,5,2860856,0
US,2/15/23,517540,5389,,,962,,5076907.985089269,,,Idaho,16,84000016,USA,2023/02/15,11,2863847,0
US,2/22/23,518431,5393,,,891,,5085648.420639592,,,Idaho,16,84000016,USA,2023/02/22,4,2866310,0
US,3/1/23,519850,5399,,,1419,,5099568.37355307,,,Idaho,16,84000016,USA,2023/03/01,6,,
US,2/2/23,4029905,41180,,,10137,,10478444.577342104,,,Illinois,17,84000017,USA,2023/02/02,92,26582346,48941
US,2/9/23,4040139,41261,,,10234,,10505054.733612418,,,Illinois,17,84000017,USA,2023/02/09,81,26634263,51917
US,2/16/23,4050952,41335,,,10813,,10533170.38924569,,,Illinois,17,84000017,USA,2023/02/16,74,26674301,40038
US,2/23/23,4062200,41379,,,11248,,10562417.11952989,,,Illinois,17,84000017,USA,2023/02/23,44,26674301,0
US,3/1/23,4072972,41443,,,10772,,10590426.168127097,,,Illinois,17,84000017,USA,2023/03/01,64,,
US,2/2/23,2029459,25902,,,0,,5975323.872335414,,,Indiana,18,84000018,USA,2023/02/02,0,11079313,9614
US,2/8/23,2033879,25959,,,4420,,5988337.651631139,,,Indiana,18,84000018,USA,2023/02/08,57,11079313,0
US,2/15/23,2038725,25998,,,4846,,6002605.700153103,,,Indiana,18,84000018,USA,2023/02/15,39,11089583,0
US,2/22/23,2043069,26045,,,4344,,6015395.713107997,,,Indiana,18,84000018,USA,2023/02/22,47,11097424,0
US,3/1/23,2047622,26091,,,4553,,6028801.083500177,,,Indiana,18,84000018,USA,2023/03/01,46,,
US,2/2/23,895638,10597,,,19,,7129740.48718357,,,Iowa,19,84000019,USA,2023/02/02,0,6073612,9050
US,2/8/23,897136,10625,,,1498,,7141665.339914027,,,Iowa,19,84000019,USA,2023/02/08,28,6073612,0
US,2/15/23,898762,10653,,,1626,,7154609.138672186,,,Iowa,19,84000019,USA,2023/02/15,28,6080115,0
US,2/22/23,900343,10671,,,1581,,7167194.714217481,,,Iowa,19,84000019,USA,2023/02/22,18,6085492,0
US,3/1/23,902075,10700,,,1732,,7180982.327654832,,,Iowa,19,84000019,USA,2023/03/01,29,,
US,2/2/23,928503,9969,,,0,,561269.789456504,,,Kansas,20,84000020,USA,2023/02/02,0,5331274,7075
US,2/6/23,928518,9969,,,15,,561278.8567905264,,,Kansas,20,84000020,USA,2023/02/06,0,5331274,0
US,2/8/23,930463,9995,,,1945,,562454.5877687709,,,Kansas,20,84000020,USA,2023/02/08,26,5331274,0
US,2/13/23,930498,9995,,,35,,562475.7448814899,,,Kansas,20,84000020,USA,2023/02/13,0,5337324,0
US,2/15/23,932517,10029,,,2019,,563696.2080409118,,,Kansas,20,84000020,USA,2023/02/15,34,5337324,0
US,2/21/23,932573,10029,,,56,,563730.0594212622,,,Kansas,20,84000020,USA,2023/02/21,0,5342187,0
US,2/23/23,934504,10034,,,1931,,564897.3275544192,,,Kansas,20,84000020,USA,2023/02/23,5,5342187,0
US,2/27/23,934531,10034,,,27,,564913.6487556596,,,Kansas,20,84000020,USA,2023/02/27,0,5342313,0
US,3/1/23,936431,10055,,,1900,,566062.1777318366,,,Kansas,20,84000020,USA,2023/03/01,21,,
US,2/2/23,1693366,17890,,,776,,6334128.824717588,,,Kentucky,21,84000021,USA,2023/02/02,0,7454022,6674
US,2/6/23,1698146,17939,,,4780,,6352008.678087829,,,Kentucky,21,84000021,USA,2023/02/06,49,7454022,0
US,2/13/23,1704713,18000,,,6567,,6376572.903418867,,,Kentucky,21,84000021,USA,2023/02/13,61,7460638,0
US,2/20/23,1708442,18055,,,3729,,6390521.433380714,,,Kentucky,21,84000021,USA,2023/02/20,55,7466172,0
US,2/27/23,1713220,18094,,,4778,,6408393.805640757,,,Kentucky,21,84000021,USA,2023/02/27,39,7470428,0
US,3/1/23,1713220,18094,,,0,,6408393.805640757,,,Kentucky,21,84000021,USA,2023/03/01,0,,
US,2/2/23,1548508,18572,,,0,,11137140.391254315,,,Louisiana,22,84000022,USA,2023/02/02,0,6912503,6729
US,2/8/23,1555480,18624,,,6972,,11187284.23475259,,,Louisiana,22,84000022,USA,2023/02/08,52,6912503,0
US,2/15/23,1560627,18666,,,5147,,11224302.359033372,,,Louisiana,22,84000022,USA,2023/02/15,42,6915261,0
US,2/22/23,1566105,18706,,,5478,,11263701.093210587,,,Louisiana,22,84000022,USA,2023/02/22,40,6922319,0
US,3/1/23,1570671,18738,,,4566,,11296540.563866513,,,Louisiana,22,84000022,USA,2023/03/01,32,,
US,2/2/23,312217,2861,,,237,,150363.84914347358,,,Maine,23,84000023,USA,2023/02/02,0,3493099,5618
US,2/3/23,312411,2863,,,194,,150457.27963167196,,,Maine,23,84000023,USA,2023/02/03,2,3493099,0
US,2/4/23,312631,2863,,,220,,150563.23173169076,,,Maine,23,84000023,USA,2023/02/04,0,3493099,0
US,2/7/23,312994,2868,,,363,,150738.05269672174,,,Maine,23,84000023,USA,2023/02/07,5,3493099,0
US,2/8/23,313189,2875,,,195,,150831.96478537476,,,Maine,23,84000023,USA,2023/02/08,7,3493099,0
US,2/9/23,313456,2882,,,267,,150960.5521067612,,,Maine,23,84000023,USA,2023/02/09,7,3499243,6144
US,2/10/23,313642,2891,,,186,,151050.1297913225,,,Maine,23,84000023,USA,2023/02/10,9,3499243,0
US,2/11/23,313881,2897,,,239,,151165.23229997928,,,Maine,23,84000023,USA,2023/02/11,6,3499243,0
US,2/14/23,314118,2908,,,237,,151279.3716077268,,,Maine,23,84000023,USA,2023/02/14,11,3499243,0
US,2/21/23,315068,2917,,,950,,151736.89203962608,,,Maine,23,84000023,USA,2023/02/21,9,3503114,0
US,2/28/23,316760,2921,,,1692,,152551.76000886146,,,Maine,23,84000023,USA,2023/02/28,4,3506700,0
US,3/1/23,316760,2921,,,0,,152551.76000886146,,,Maine,23,84000023,USA,2023/03/01,0,,
US,2/2/23,1347496,16288,,,590,,227046.11703651282,,,Maryland,24,84000024,USA,2023/02/02,12,14560215,19168
US,2/3/23,1348327,16297,,,831,,227186.1362449241,,,Maryland,24,84000024,USA,2023/02/03,9,14560215,0
US,2/6/23,1349167,16311,,,840,,227327.67190685606,,,Maryland,24,84000024,USA,2023/02/06,14,14560215,0
US,2/7/23,1350782,16330,,,1615,,227599.79106640382,,,Maryland,24,84000024,USA,2023/02/07,19,14560215,0
